Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
6/5/2017,Newcastle,10.3,19.5,0.2,NA,NA,NA,NA,NA,NA,0,NA,99,NA,NA,NA,5,NA,10.5,NA,No,No
6/5/2017,NorahHead,10.6,18.8,0,NA,NA,W,22,WNW,S,9,6,93,62,1024.8,1021.6,NA,NA,12.6,16.9,No,No
6/5/2017,NorfolkIsland,13.2,19,5,NA,NA,SW,26,SSW,S,6,15,71,63,1018.9,1017,1,NA,17.4,18.5,Yes,No
6/5/2017,Penrith,6.9,19.2,0,NA,NA,N,15,N,NE,2,6,98,54,NA,NA,NA,NA,8.7,18.2,No,No
6/5/2017,Richmond,4.5,18.8,0,NA,NA,E,15,NA,ESE,0,6,99,50,1025.3,1021.2,4,NA,8.9,18.3,No,No
6/5/2017,Sydney,9.4,19.6,0,2.8,9.4,W,28,W,WSW,20,7,78,41,1025,1021.5,3,5,11.5,19.2,No,No
6/5/2017,SydneyAirport,9.1,20.4,0.2,2.8,9.4,WNW,26,NNW,WNW,15,7,75,46,1024.9,1021.3,3,5,13.3,18.3,No,No
6/5/2017,WaggaWagga,-1.5,13.8,0,NA,NA,WSW,22,E,WSW,2,13,98,57,1027.1,1023.9,5,NA,2.2,13.2,No,Yes
6/5/2017,Williamtown,7.3,18.5,0.2,NA,NA,NW,26,NW,WSW,19,6,94,60,1024.9,1021.6,6,NA,10.6,18,No,No
6/5/2017,Wollongong,9.5,17.5,NA,NA,NA,NW,44,W,ENE,2,7,72,57,1024.7,1021.4,NA,NA,14.2,17.2,NA,NA
6/5/2017,Canberra,-3.8,12.7,0,NA,NA,NNW,24,NA,NNW,0,15,96,55,1026.8,1022.8,NA,NA,1.4,12.5,No,No
6/5/2017,Tuggeranong,-1.7,12.6,0,NA,NA,NNE,24,NA,N,0,13,99,61,1026.5,1022.5,NA,NA,1,11.6,No,No
6/5/2017,MountGinini,-0.1,6.1,0,NA,NA,SW,54,NA,SW,0,11,39,72,NA,NA,NA,NA,4.3,5.2,No,Yes
6/5/2017,Ballarat,2.2,13.4,0,NA,NA,WSW,50,N,NW,9,24,98,98,1026.3,1023.2,8,8,8.3,10.8,No,Yes
6/5/2017,Bendigo,0.7,14.6,0,NA,NA,NW,24,NA,NW,0,11,96,73,1026.3,1023.6,NA,8,5.2,13.9,No,No
6/5/2017,Sale,2.8,15.6,0,NA,NA,NA,NA,WNW,WSW,11,17,92,71,1025.1,1020.9,NA,NA,6.9,14.9,No,Yes
6/5/2017,MelbourneAirport,4.9,17.5,0,1.4,2.7,WSW,37,N,W,15,19,78,55,1025.6,1022.2,7,7,9.8,16,No,Yes
6/5/2017,Melbourne,5.6,17.5,0,1.4,2.7,NW,28,NNE,W,9,6,82,57,1025.5,1021.7,7,7,8.7,16.8,No,Yes
6/5/2017,Mildura,1.1,17.1,0,3.2,5.7,WNW,22,NA,W,0,9,84,45,1028.5,1025.6,1,NA,6.8,16.8,No,No
6/5/2017,Nhil,1.1,16.9,0.2,NA,NA,W,46,NNW,WNW,11,24,86,64,1027.2,1023.9,NA,NA,9.3,16.4,No,No
6/5/2017,Portland,5,14.6,1.6,NA,NA,WSW,61,NNW,W,13,31,94,77,1024.5,1022.5,8,8,11.6,13,Yes,Yes
6/5/2017,Watsonia,4.5,17,0,1.4,2.7,NNW,33,ESE,WNW,7,13,100,58,1025.6,1021.9,7,7,7.2,16.5,No,Yes
6/5/2017,Dartmoor,2.1,15,0.4,NA,NA,SW,37,NNW,WSW,9,13,99,83,1025,1023.2,NA,NA,11.7,13.4,No,Yes
6/5/2017,Brisbane,10.5,23.6,0.2,4,9.3,SSW,19,SW,SSW,6,4,72,38,1024.5,1020.3,1,3,16,23.1,No,No
6/5/2017,Cairns,19.2,23.6,7.8,NA,NA,SSE,39,S,SSE,19,24,84,79,1018.5,1016.2,8,8,20.9,22.2,Yes,Yes
6/5/2017,GoldCoast,11.6,23,0,NA,NA,ESE,30,SW,ESE,7,19,62,58,1023.8,1020.3,NA,NA,17.8,20.8,No,No
6/5/2017,Townsville,14.5,26,0,NA,NA,SSE,39,SSE,E,22,28,58,55,1020.5,1017.2,NA,NA,21.3,24.9,No,No
6/5/2017,Adelaide,5.1,17.6,0,NA,NA,SW,19,NA,SW,0,9,84,58,1029.6,1027.3,NA,NA,9.2,17.2,No,No
6/5/2017,MountGambier,6.8,14.9,0.6,NA,NA,WSW,50,NNW,WSW,17,31,99,74,1025.4,1023.7,8,8,12,14.1,No,No
6/5/2017,Nuriootpa,-0.9,15.5,0,1.4,9.3,W,31,NNE,WSW,6,19,77,56,1029.2,1027.1,1,NA,6.5,15.1,No,No
6/5/2017,Woomera,2.9,19.3,0,2.2,NA,SSW,28,S,SSW,7,19,48,17,1029.4,1027.4,1,NA,10.5,18.3,No,No
6/5/2017,Albany,10.5,21.2,0,NA,NA,NA,NA,NA,NA,0,NA,91,NA,1029.6,1025,6,NA,11.8,NA,No,No
6/5/2017,Witchcliffe,4.2,21.2,0,NA,NA,NE,24,NA,N,0,19,99,58,1028,1023.7,NA,NA,8.2,20.2,No,No
6/5/2017,PearceRAAF,8.8,26.4,0,NA,9.2,E,26,E,ENE,9,6,65,28,1027.3,1023.5,NA,NA,16.6,25.5,No,No
6/5/2017,PerthAirport,10.1,25.3,0,1.8,9.2,ENE,31,ENE,NNE,20,9,71,30,1027.4,1023.6,0,1,15,24.9,No,No
6/5/2017,Perth,9.7,25.6,0,1.8,9.2,NNE,20,ENE,NE,6,7,75,35,1027.4,1023.5,0,1,15.4,24.4,No,No
6/5/2017,SalmonGums,5.1,19.7,0,NA,NA,ENE,26,N,NE,7,7,95,48,NA,NA,NA,NA,11.1,19.3,No,No
6/5/2017,Walpole,7.4,20,0.2,NA,NA,NNE,22,ENE,NE,7,2,100,68,1028.6,1023.9,NA,NA,11.9,19.5,No,No
6/5/2017,Hobart,8.6,15.7,0,1.4,3.6,NNW,33,WNW,NW,9,19,82,56,1018.3,1014,7,7,10,13.3,No,No
6/5/2017,Launceston,5.4,14.5,2.4,NA,NA,NNW,39,NNW,NNW,4,17,97,65,NA,NA,8,8,9.5,13.2,Yes,No
6/5/2017,AliceSprings,2.4,20.4,0,NA,NA,SSE,41,NA,ESE,0,22,29,15,1026.4,1023.4,2,NA,9.8,19.4,No,No
6/5/2017,Darwin,23.3,32.4,0,5.4,8.9,E,43,E,E,20,24,66,32,1014.5,1011.1,3,3,25.6,32.1,No,No
6/5/2017,Katherine,19.3,31.5,0,2.6,NA,E,39,E,ESE,19,17,74,NA,1016.2,1012.8,2,NA,23.9,NA,No,No
6/5/2017,Uluru,4.9,20.7,0,NA,NA,E,37,ESE,ESE,17,24,38,11,1027.1,1023.9,NA,NA,10.3,19.8,No,No
6/6/2017,Albury,3.6,14.5,4.2,NA,NA,SSW,33,E,WSW,9,19,90,55,1023.3,1022.9,NA,NA,8.2,13.8,Yes,No
6/6/2017,BadgerysCreek,1.7,16.7,0,NA,NA,SW,48,SW,WSW,4,19,82,45,1019.6,1018.1,NA,NA,9.5,16,No,Yes
6/6/2017,Cobar,2.8,15.3,0,NA,NA,SSW,43,SW,SSW,13,24,77,42,1026.6,1024.2,NA,1,8.7,14.1,No,No
6/6/2017,CoffsHarbour,6.6,20.6,0,NA,NA,WSW,28,NW,SSE,6,13,78,41,1019.9,1016.2,NA,NA,14.4,19.6,No,No
6/6/2017,Moree,1.9,17.3,0,NA,NA,SW,39,WSW,SW,13,31,79,46,1024.1,1020.4,NA,NA,7.6,16.7,No,No
6/6/2017,Newcastle,6.6,18.2,0,NA,NA,NA,NA,NW,NA,9,NA,71,NA,NA,NA,0,NA,10.5,NA,No,Yes
6/6/2017,NorahHead,8.7,16.8,0,NA,NA,SSW,46,WNW,WSW,11,11,64,53,1019.4,1017.3,NA,NA,12.7,15.9,No,Yes
6/6/2017,NorfolkIsland,13.2,20,0.2,NA,NA,SW,22,SW,WSW,11,11,60,59,1019.8,1018,NA,NA,18.5,19,No,No
6/6/2017,Penrith,3.5,17.5,0,NA,NA,SW,44,NNE,SW,6,13,98,45,NA,NA,NA,NA,8.8,16.4,No,No
6/6/2017,Richmond,1.5,17.6,0,NA,NA,SSW,41,NE,SW,2,20,81,41,1019.5,1018.1,NA,NA,10.9,16.5,No,Yes
6/6/2017,Sydney,9.1,17.9,0,2.2,7.2,WSW,59,W,S,19,15,58,43,1019.7,1017.7,2,2,11.2,14.7,No,Yes
6/6/2017,SydneyAirport,8.2,17.7,0,2.2,7.2,WSW,56,NW,SSW,13,20,58,52,1019.7,1017.7,2,2,12.8,15.3,No,Yes
6/6/2017,WaggaWagga,1.4,14.5,1.8,NA,NA,SW,39,SW,SW,28,26,83,44,1022.9,1022.6,NA,6,9.2,13,Yes,No
6/6/2017,Williamtown,7.1,18,0.2,NA,NA,SSW,57,WNW,SSW,33,11,68,66,1019.9,1017.2,NA,8,11.4,13.1,No,Yes
6/6/2017,Wollongong,10.7,16.4,NA,NA,NA,SW,59,W,SSW,17,17,60,42,1018.7,1017.9,8,2,13,15.6,NA,NA
6/6/2017,Canberra,-3.2,12.8,0.2,NA,NA,SSE,56,S,S,7,22,84,54,1021.6,1020.8,8,8,5.6,10.1,No,No
6/6/2017,Tuggeranong,-1.8,11.9,0,NA,NA,SSW,39,WSW,S,7,17,78,50,1021.2,1020.3,NA,NA,6.5,10.9,No,No
6/6/2017,MountGinini,-2.1,2,1.6,NA,NA,SSE,70,SSW,SSW,17,26,98,79,NA,NA,NA,NA,-2,1.4,Yes,No
6/6/2017,Ballarat,4.7,10.4,2,NA,NA,SW,50,SSW,S,19,30,96,71,1027.3,1028,8,8,6.4,9,Yes,No
6/6/2017,Bendigo,5.1,13.1,0.4,NA,NA,S,43,WSW,SSW,13,24,85,51,1026.4,1026.6,3,2,8.6,12.2,No,No
6/6/2017,Sale,6.8,12.9,4,NA,NA,NA,NA,W,SW,20,7,87,85,1023.5,1025.2,8,2,9,11.3,Yes,Yes
6/6/2017,MelbourneAirport,7.2,12.8,6.6,2.6,2.5,S,52,WSW,SSW,20,28,90,64,1026.2,1027.1,5,7,8.1,11.6,Yes,Yes
6/6/2017,Melbourne,8.7,13.9,6.4,2.6,2.5,SSW,43,SSE,SSE,11,13,78,68,1025.8,1027,5,7,11.8,12.6,Yes,No
6/6/2017,Mildura,6.7,15.3,0,1.2,6.3,S,37,SW,S,13,17,93,44,1029.8,1028.4,0,NA,9.1,14.9,No,No
6/6/2017,Nhil,5.1,13.6,0.2,NA,NA,S,41,SW,SSW,15,22,86,55,1030,1029.3,NA,NA,7.9,13.2,No,No
6/6/2017,Portland,10.2,13.4,2,NA,NA,SSW,37,SSE,SSW,15,11,63,63,1030.4,1030.8,8,7,10.9,12.1,Yes,No
6/6/2017,Watsonia,7.1,13.6,8.6,2.6,2.5,SSW,44,WSW,SSW,6,20,100,62,1025.8,1026.7,5,7,9.4,12.2,Yes,No
6/6/2017,Dartmoor,7.6,13.5,2,NA,NA,SSW,30,S,S,6,17,82,64,1030.5,1030.6,NA,NA,8.5,12.7,Yes,No
6/6/2017,Brisbane,10.8,22.6,0,2.4,9.4,W,28,SSW,W,2,9,64,22,1021.4,1016.5,2,2,17.4,22.3,No,No
6/6/2017,Cairns,18.9,25.5,3.2,NA,NA,SSE,46,SSE,SSE,19,28,75,50,1018.9,1015.9,7,7,20.9,24,Yes,No
6/6/2017,GoldCoast,12.6,21.7,0,NA,NA,W,31,NW,WNW,15,24,76,32,1020.7,1016,NA,NA,16.3,21.1,No,No
6/6/2017,Townsville,15.5,26.5,0,NA,NA,ENE,31,SW,ENE,9,24,52,60,1020.1,1016.9,8,6,21.6,24.8,No,No
6/6/2017,Adelaide,8.8,16.5,0,NA,NA,SE,24,SSW,SSW,7,4,70,45,1032.5,1030.7,NA,NA,12.6,16.3,No,No
6/6/2017,MountGambier,7.1,13.8,1,NA,NA,S,33,SW,SSE,11,19,76,68,1031.1,1031.1,2,3,10.1,11.2,No,No
6/6/2017,Nuriootpa,4.2,15.1,0,2.4,5.2,S,26,NA,SSW,0,17,96,47,1032,1030.3,7,NA,9.6,14.1,No,No
6/6/2017,Woomera,6.9,19.3,0,3.6,NA,ESE,35,SE,S,19,17,76,51,1031.7,1029.2,0,1,12.6,18.7,No,No
6/6/2017,Albany,11.6,NA,0,NA,NA,NA,NA,NW,NA,9,NA,55,NA,1022.9,1019.2,6,NA,16.8,NA,No,NA
6/6/2017,Witchcliffe,8.1,21.6,0.4,NA,NA,NNW,52,N,NNW,22,35,76,56,1021.1,1019.4,NA,NA,17.8,20.8,No,No
6/6/2017,PearceRAAF,11.8,25.8,0,NA,7.7,NE,43,NNE,NNW,15,19,35,14,1024.5,1020.8,NA,NA,18.5,24.4,No,No
6/6/2017,PerthAirport,9.2,25.2,0,2.4,7.7,N,41,NE,N,15,13,38,13,1024.3,1020.7,1,6,17.9,24.5,No,No
6/6/2017,Perth,8.6,25.4,0,2.4,7.7,NNE,33,NE,N,11,7,52,18,1024.2,1020.8,1,6,16.3,24.1,No,No
6/6/2017,SalmonGums,3.8,20.7,0.2,NA,NA,N,35,N,N,15,11,72,28,NA,NA,NA,NA,13.4,19.7,No,No
6/6/2017,Walpole,11.4,20.5,0,NA,NA,N,48,N,N,20,11,52,43,1021.1,1017.8,NA,NA,16.7,19.9,No,Yes
6/6/2017,Hobart,7.3,10.8,0,1.4,3.3,SSW,46,SSW,SW,13,11,64,52,1025.2,1027.2,3,6,7.9,9.9,No,No
6/6/2017,Launceston,1.4,12.3,0,NA,NA,SE,37,SSE,SE,15,17,79,47,NA,NA,2,NA,7.8,11.2,No,No
6/6/2017,AliceSprings,-2.5,19,0,NA,NA,ESE,44,NA,ESE,0,24,29,12,1029,1025.7,NA,NA,7,18.5,No,No
6/6/2017,Darwin,20.6,31.8,0,6.4,10.8,E,46,SE,ESE,15,17,45,26,1016.1,1012.6,1,1,24.2,31,No,No
6/6/2017,Katherine,13.1,29.9,0,4,NA,ESE,46,SE,ESE,20,19,34,NA,1018.1,1014.8,0,NA,22,NA,No,No
6/6/2017,Uluru,1.2,20.8,0,NA,NA,E,43,ESE,E,13,28,29,6,1029.8,1025.9,NA,NA,7.9,19.9,No,No
6/7/2017,Albury,-0.6,15.8,0,NA,NA,SSE,20,WNW,SSE,6,13,81,48,1027.2,1025.9,NA,NA,6.3,15.5,No,No
6/7/2017,BadgerysCreek,8.3,14.5,17.4,NA,NA,SW,43,WSW,SW,17,19,96,90,1021.2,1020.7,NA,NA,10.9,13.3,Yes,Yes
6/7/2017,Cobar,1.6,16.5,0,NA,NA,SSW,30,SW,SSW,11,13,84,32,1026.8,1024.2,NA,NA,5.3,16.3,No,No
6/7/2017,CoffsHarbour,3.9,17.9,0,NA,NA,SW,31,WSW,SW,15,17,55,52,1019.1,1016.9,NA,8,13.8,16.3,No,No
6/7/2017,Moree,1.9,16.5,0,NA,NA,SSW,37,SW,SW,15,24,77,46,1022.7,1019.6,NA,1,7,15.9,No,No
6/7/2017,Newcastle,9,15.5,11.8,NA,NA,NA,NA,W,NA,9,NA,97,NA,NA,NA,8,NA,11,NA,Yes,Yes
6/7/2017,NorahHead,10,17.2,40.8,NA,NA,S,74,S,W,56,11,100,95,1017.9,1018.1,NA,NA,14,14,Yes,Yes
6/7/2017,NorfolkIsland,13.2,20.8,0,NA,NA,ENE,24,NE,ENE,7,11,76,60,1020.9,1018.8,NA,NA,17.1,19.6,No,No
6/7/2017,Penrith,8.7,15,0,NA,NA,SW,50,SW,SSW,19,19,85,84,NA,NA,NA,NA,12.1,13.9,No,No
6/7/2017,Richmond,9,14,16.2,NA,NA,SW,46,SW,SSW,19,24,82,90,1020.8,1020,5,8,12.2,13.2,Yes,Yes
6/7/2017,Sydney,8.8,15.5,54.6,2.6,0,SSW,56,SSW,S,24,17,82,85,1020.2,1019.6,8,8,13.3,14.2,Yes,Yes
6/7/2017,SydneyAirport,8.6,17.5,33.4,2.6,0,SW,74,SSW,SE,39,20,98,96,1020.1,1019.4,8,8,13.2,14.1,Yes,Yes
6/7/2017,WaggaWagga,-1,16.1,0,NA,NA,S,31,NA,SSW,0,15,77,40,1026.6,1025.1,NA,NA,5.5,15.5,No,No
6/7/2017,Williamtown,7.7,14.4,12.6,NA,NA,W,41,W,SW,22,20,97,90,1018.6,1018,8,7,10.5,13.3,Yes,Yes
6/7/2017,Wollongong,9.3,15.6,NA,NA,NA,SW,70,SW,SSW,22,35,94,83,1021.8,1021.3,8,5,11.2,15,NA,Yes
6/7/2017,Canberra,5.6,12.6,0,NA,NA,S,56,S,S,31,35,68,60,1026,1025.6,NA,8,8.3,12.2,No,No
6/7/2017,Tuggeranong,6.3,12.5,0,NA,NA,SSE,48,S,S,26,20,62,60,1025.9,1025.4,NA,NA,8.8,11.9,No,No
6/7/2017,MountGinini,-3,4.4,0,NA,NA,SSE,69,SE,ESE,19,17,98,96,NA,NA,NA,NA,-1.4,2.2,No,No
6/7/2017,Ballarat,3.2,11.5,0,NA,NA,SSE,39,S,SSE,13,17,98,71,1030.4,1028.8,8,5,6.3,10,No,No
6/7/2017,Bendigo,1.7,14.1,0,NA,NA,SSE,31,NA,SSE,0,15,86,47,1029.4,1027,NA,NA,7.1,13.8,No,No
6/7/2017,Sale,2.4,13.7,3,NA,NA,NA,NA,WNW,SSE,9,7,93,72,1031.1,1028.9,8,NA,6,12.6,Yes,No
6/7/2017,MelbourneAirport,5.1,13.5,1.8,0,7.8,SSW,30,WSW,S,9,19,83,55,1030.3,1028.3,2,3,8.3,12.6,Yes,No
6/7/2017,Melbourne,5.9,14.3,0,0,7.8,SE,28,SSE,SSE,2,13,91,54,1030.2,1027.9,2,3,8.3,14,No,No
6/7/2017,Mildura,1.6,15.2,0,2.8,9.2,SSE,24,SSW,S,9,11,91,45,1030.8,1028.1,0,NA,4.9,14.8,No,No
6/7/2017,Nhil,0.2,13.7,0.2,NA,NA,WSW,26,S,WSW,2,17,96,55,1031.5,1028.7,NA,NA,2.7,13.4,No,No
6/7/2017,Portland,1.4,13.7,0,NA,NA,W,20,NNW,WSW,2,7,91,63,1032,1029.6,1,8,4.9,12.1,No,No
6/7/2017,Watsonia,3.7,14.2,0.2,0,7.8,SSW,24,NA,S,0,11,100,62,1030.2,1027.7,2,3,5,12.9,No,No
6/7/2017,Dartmoor,-1.6,13.5,0,NA,NA,SSW,9,N,W,2,2,98,84,1032.2,1029.5,NA,NA,0.4,11,No,No
6/7/2017,Brisbane,9.7,20.2,0,5.6,10,SW,24,WSW,W,9,7,46,28,1018.9,1016,1,1,14.5,19.9,No,No
6/7/2017,Cairns,17.7,26.9,0,NA,NA,SSE,48,SSE,SE,26,30,70,46,1019.1,1016,7,NA,22,25.7,No,No
6/7/2017,GoldCoast,8.6,20.9,0,NA,NA,ESE,30,W,SW,7,13,49,30,1018.2,1015.5,NA,NA,14.6,19.6,No,No
6/7/2017,Townsville,14,25.9,0,NA,NA,WNW,35,SSW,NE,7,24,66,37,1020.4,1016.9,NA,NA,20.9,24.7,No,No
6/7/2017,Adelaide,3.5,15.5,0,NA,NA,SSW,19,NNE,SW,6,11,73,52,1032.7,1029.6,NA,NA,8.8,13.8,No,No
6/7/2017,MountGambier,-0.7,14.1,0,NA,NA,WSW,15,NA,S,0,9,97,64,1032.2,1029.6,NA,8,4.8,13.6,No,No
6/7/2017,Nuriootpa,-0.1,14.7,0.2,1.1,9.1,ENE,17,NNE,W,7,11,82,45,1032,1029,NA,NA,7.1,14.3,No,No
6/7/2017,Woomera,4,17.2,0,3.6,NA,S,31,ESE,S,13,20,75,48,1031.4,1028.6,0,NA,9.5,15.8,No,No
6/7/2017,Albany,NA,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.2,1029,NA,NA,NA,NA,NA,No
6/7/2017,Witchcliffe,11.4,17.3,0,NA,NA,SSE,28,ESE,SE,6,15,72,57,1028.3,1028.3,NA,NA,14.9,15.5,No,No
6/7/2017,PearceRAAF,2.5,23.1,0,NA,9.1,E,28,SSW,ESE,7,13,79,36,1026.6,1025.3,NA,NA,9.9,22.7,No,No
6/7/2017,PerthAirport,5,22.8,0,4.4,9.1,SE,31,N,SE,4,11,68,39,1026.8,1025.4,0,0,12.4,22.5,No,No
6/7/2017,Perth,5.9,22.6,0,4.4,9.1,SE,19,NA,SE,0,7,70,42,1026.9,1025.4,0,0,13,22.3,No,No
6/7/2017,SalmonGums,2.2,21.1,0,NA,NA,SSE,28,WNW,S,7,15,39,50,NA,NA,NA,NA,12.4,19.2,No,No
6/7/2017,Walpole,12.7,17.4,4,NA,NA,ESE,19,NA,SSE,0,4,78,60,1027.9,1028.5,NA,NA,13.9,15.4,Yes,No
6/7/2017,Hobart,3.1,12.3,0,1.4,8.2,NW,26,NW,NNW,15,13,80,52,1030.6,1027.3,1,1,5.8,11.9,No,No
6/7/2017,Launceston,-0.5,12.8,0,NA,NA,NNW,19,NA,NW,0,13,96,63,NA,NA,NA,NA,2.9,12.3,No,No
6/7/2017,AliceSprings,-2,20.1,0,NA,NA,ESE,43,SW,SE,6,22,26,18,1028.5,1024.6,NA,NA,8,19.2,No,No
6/7/2017,Darwin,20,30.4,0,9,10.8,ESE,43,SE,ENE,19,19,48,38,1016.2,1012.5,1,1,23.4,30.1,No,No
6/7/2017,Katherine,14.1,29.2,0,8,NA,ESE,46,SE,E,19,24,28,NA,1018.9,1014.6,0,NA,20.8,NA,No,No
6/7/2017,Uluru,0.5,21.7,0,NA,NA,E,43,ESE,ENE,13,20,27,19,1029,1025,NA,NA,9.5,20.5,No,No
6/8/2017,Albury,0.7,15.6,0,NA,NA,W,22,SE,SSW,2,9,90,60,1028.9,1026.2,NA,NA,5.5,14.1,No,No
6/8/2017,BadgerysCreek,10.8,18.8,12.8,NA,NA,S,33,SW,SSE,13,15,92,68,1025.1,1024,NA,NA,13.7,17.4,Yes,No
6/8/2017,Cobar,2.3,18.5,0,NA,NA,S,31,SSW,SW,15,17,73,41,1027.8,1025.1,NA,NA,7.1,18.4,No,No
6/8/2017,CoffsHarbour,10.9,21.1,0,NA,NA,SW,46,SW,SSW,26,30,62,59,1020.1,1018.1,2,NA,15.7,19.5,No,No
6/8/2017,Moree,3,18.9,0,NA,NA,SSW,44,SSW,SSW,11,33,86,52,1023.7,1021.3,NA,NA,9.5,18.2,No,No
6/8/2017,Newcastle,10.4,NA,52.4,NA,NA,NA,NA,SW,NA,9,NA,96,NA,NA,NA,6,NA,15.2,NA,Yes,Yes
6/8/2017,NorahHead,11.9,19,27.2,NA,NA,SSE,67,SSW,S,22,39,86,80,1023,1022,NA,NA,17.1,17.6,Yes,Yes
6/8/2017,NorfolkIsland,14.3,21,0,NA,NA,ESE,52,E,ENE,20,24,76,78,1019.1,1017.2,8,7,17.6,17.3,No,Yes
6/8/2017,Penrith,11.5,19.1,0,NA,NA,S,35,SSW,SSW,11,7,90,81,NA,NA,NA,NA,14.1,16.7,No,No
6/8/2017,Richmond,11.6,18.6,68.6,NA,NA,SSE,41,SW,SSW,4,9,98,90,1024.6,1023.7,8,8,13.3,15.6,Yes,No
6/8/2017,Sydney,12.4,18.1,61,1.8,1.3,SE,44,W,S,17,15,91,84,1024.2,1023.4,5,6,13.3,16.9,Yes,Yes
6/8/2017,SydneyAirport,11.8,17.6,41.6,1.8,1.3,SW,69,SSW,S,15,28,91,92,1024.2,1023.4,5,6,15.8,16,Yes,Yes
6/8/2017,WaggaWagga,-0.6,16.1,0,NA,NA,WSW,26,ENE,W,6,15,88,48,1028.5,1026,NA,NA,5.5,15.6,No,No
6/8/2017,Williamtown,10.5,17.6,49.2,NA,NA,SE,39,WSW,SE,15,15,97,87,1022.3,1021.3,8,8,14.3,16.9,Yes,Yes
6/8/2017,Wollongong,11.2,17.5,4.4,NA,NA,SSW,43,SW,SSW,20,35,87,77,1025.3,1024.5,NA,NA,14.4,16.9,Yes,Yes
6/8/2017,Canberra,5.7,17.2,0,NA,NA,SSE,22,SSE,NW,9,11,78,51,1028.3,1025.4,6,NA,10.2,16.4,No,No
6/8/2017,Tuggeranong,5.7,16.9,0,NA,NA,SSE,35,NA,N,0,7,79,53,1028.1,1025.1,NA,NA,9.4,16.3,No,No
6/8/2017,MountGinini,-1.4,7.9,0,NA,NA,ESE,46,SW,W,4,7,98,84,NA,NA,NA,NA,3.5,6.8,No,Yes
6/8/2017,Ballarat,-1.3,10,0.2,NA,NA,SSW,37,NA,SSW,0,15,100,100,1029.2,1027.9,1,5,1.3,8.8,No,Yes
6/8/2017,Bendigo,-1,14,0.2,NA,NA,SW,30,NA,SW,0,11,97,61,1028.4,1027,NA,NA,3.4,13.9,No,No
6/8/2017,Sale,1.4,13.4,0.2,NA,NA,NA,NA,WNW,W,11,15,99,77,1028.1,1026.2,NA,NA,5.7,12.4,No,No
6/8/2017,MelbourneAirport,2.4,14.7,0,1,7.3,SW,39,N,SW,13,26,78,81,1028.9,1027.1,7,7,7.3,11.9,No,Yes
6/8/2017,Melbourne,3.6,15,0,1,7.3,SSW,30,NE,WSW,7,9,86,56,1028.9,1026.9,7,7,6.6,14,No,Yes
6/8/2017,Mildura,0.1,15.8,0,2.2,9.1,SSW,24,S,S,6,11,97,48,1030.6,1028.9,2,NA,4.1,15.5,No,No
6/8/2017,Nhil,-0.5,14,0,NA,NA,W,28,S,SSW,2,17,96,92,1030.1,1029,NA,NA,0.6,12.1,No,No
6/8/2017,Portland,3.7,13.7,0.2,NA,NA,NW,35,NW,SSW,22,19,89,59,1027.8,1029.1,8,4,10,13.1,No,No
6/8/2017,Watsonia,0.9,14.2,0,1,7.3,SW,26,ENE,E,4,2,100,67,1028.9,1026.7,7,7,3.4,13.1,No,Yes
6/8/2017,Dartmoor,0.3,13.8,0,NA,NA,S,30,NNW,SSW,4,15,97,65,1029,1029.3,NA,NA,5.9,13.1,No,No
6/8/2017,Brisbane,9.4,21.8,0,4,10,W,20,SW,WSW,7,6,54,38,1020.2,1017.7,0,1,15,21.1,No,No
6/8/2017,Cairns,12.6,25.6,0,NA,NA,SE,44,SSE,ESE,15,26,46,47,1020.9,1017.3,NA,NA,21.5,24.7,No,No
6/8/2017,GoldCoast,9.4,21.9,0,NA,NA,S,35,WSW,S,9,15,55,37,1019.8,1017.3,NA,NA,15,21.6,No,No
6/8/2017,Townsville,8.9,23.5,0,NA,NA,NE,31,NA,NE,0,22,60,37,1021.8,1018.8,NA,NA,17.7,22.5,No,No
6/8/2017,Adelaide,3.9,16.8,0,NA,NA,SSW,22,NNE,SW,2,9,85,64,1032.5,1030.8,NA,NA,7.5,16,No,No
6/8/2017,MountGambier,1.8,14.5,0.8,NA,NA,SSW,39,NNW,SSW,20,20,98,66,1029.2,1030,8,1,7.1,12.9,No,No
6/8/2017,Nuriootpa,-2.8,15,0,2,5.2,SSE,31,NE,WSW,7,19,93,61,1032,1030.5,7,NA,3.1,14.5,No,No
6/8/2017,Woomera,3.6,18,0,2.8,NA,SSE,39,SSW,SSE,6,24,68,44,1031.6,1030.1,0,NA,9.8,17.2,No,No
6/8/2017,Albany,8.1,19.8,0.8,NA,NA,NA,NA,NNE,NA,4,NA,91,NA,1033.3,1030.4,1,NA,12,NA,No,No
6/8/2017,Witchcliffe,5.1,19.9,0,NA,NA,NE,28,ENE,NNE,7,11,99,43,1031.3,1028.2,NA,NA,10.5,19.7,No,No
6/8/2017,PearceRAAF,8.9,23,0,NA,9.2,E,43,ENE,E,26,17,59,27,1030.3,1027,NA,NA,14.7,22.6,No,No
